2023-11-04 14:28:30.033 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 360 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-04 15:40:38.449 INFO  [Thread-67] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-04 15:40:38.449 INFO  [Thread-67] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-04 15:40:38.451 INFO  [Thread-67] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-04 15:40:38.453 INFO  [Thread-67] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-04 15:40:38.516 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 13852 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-04 15:40:38.517 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-04 15:40:38.706 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-04 15:40:38.706 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-04 15:40:38.706 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-04 15:40:38.706 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-04 15:40:38.723 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-04 15:40:38.723 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 205 ms
2023-11-04 15:40:38.791 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@2bc1dc4b, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@12d0af5c, org.springframework.security.web.context.SecurityContextPersistenceFilter@6e1ade04, org.springframework.security.web.header.HeaderWriterFilter@5e6f09d3, org.springframework.security.web.authentication.logout.LogoutFilter@a3b1306, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@11c86284, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@ed9e232, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@28de53ab, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@369f499f, org.springframework.security.web.session.SessionManagementFilter@6b3e226b, org.springframework.security.web.access.ExceptionTranslationFilter@45f4baf7, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3913af06]
2023-11-04 15:40:38.825 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-04 15:40:38.831 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-04 15:40:38.834 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-04 15:40:38.836 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.343 seconds (JVM running for 858.983)
2023-11-04 15:40:38.837 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-04 15:40:42.333 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 19 class path changes (0 additions, 0 deletions, 19 modifications)
2023-11-04 15:40:42.342 INFO  [Thread-71] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-04 15:40:42.342 INFO  [Thread-71] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-04 15:40:42.343 INFO  [Thread-71] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-04 15:40:42.346 INFO  [Thread-71] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-04 15:40:42.406 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 13852 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-04 15:40:42.406 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-04 15:40:42.569 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-04 15:40:42.570 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-04 15:40:42.570 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-04 15:40:42.570 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-04 15:40:42.618 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-04 15:40:42.618 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 211 ms
2023-11-04 15:40:42.683 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@36f6824e, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@bbfece4, org.springframework.security.web.context.SecurityContextPersistenceFilter@78c3ea55, org.springframework.security.web.header.HeaderWriterFilter@62680f89, org.springframework.security.web.authentication.logout.LogoutFilter@1806005f, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@7aaa11c3, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@29be2f79, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@b086980, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2f64afc, org.springframework.security.web.session.SessionManagementFilter@2e0b40ff, org.springframework.security.web.access.ExceptionTranslationFilter@61ae6c2, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@48f82708]
2023-11-04 15:40:42.717 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-04 15:40:42.722 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-04 15:40:42.724 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-04 15:40:42.726 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.344 seconds (JVM running for 862.873)
2023-11-04 15:40:42.727 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-04 15:40:48.269 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 19 class path changes (0 additions, 0 deletions, 19 modifications)
2023-11-04 15:40:48.275 INFO  [Thread-75] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-04 15:40:48.275 INFO  [Thread-75] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-04 15:40:48.277 INFO  [Thread-75] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-04 15:40:48.279 INFO  [Thread-75] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-04 15:40:48.338 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 13852 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-04 15:40:48.338 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-04 15:40:48.510 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-04 15:40:48.510 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-04 15:40:48.510 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-04 15:40:48.510 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-04 15:40:48.534 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-04 15:40:48.534 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 195 ms
2023-11-04 15:40:48.652 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@10963d54, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2a7ea45c, org.springframework.security.web.context.SecurityContextPersistenceFilter@263c0642, org.springframework.security.web.header.HeaderWriterFilter@59ce8375, org.springframework.security.web.authentication.logout.LogoutFilter@63464f1f, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@3d033c25, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4732a4e5, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6aca425d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4405aa10, org.springframework.security.web.session.SessionManagementFilter@4d705f79, org.springframework.security.web.access.ExceptionTranslationFilter@71e211b9, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@61a1e68d]
2023-11-04 15:40:48.685 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-04 15:40:48.690 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-04 15:40:48.692 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-04 15:40:48.695 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.375 seconds (JVM running for 868.841)
2023-11-04 15:40:48.696 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-04 15:41:34.310 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 19 class path changes (0 additions, 0 deletions, 19 modifications)
2023-11-04 15:41:34.321 INFO  [Thread-79] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-04 15:41:34.321 INFO  [Thread-79] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-04 15:41:34.324 INFO  [Thread-79] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-04 15:41:34.325 INFO  [Thread-79] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-04 15:41:34.383 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 13852 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-04 15:41:34.383 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-04 15:41:34.550 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-04 15:41:34.550 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-04 15:41:34.550 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-04 15:41:34.550 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-04 15:41:34.564 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-04 15:41:34.564 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 179 ms
2023-11-04 15:41:34.629 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@6afa2ca7, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@902cdbb, org.springframework.security.web.context.SecurityContextPersistenceFilter@6060918d, org.springframework.security.web.header.HeaderWriterFilter@434c27dc, org.springframework.security.web.authentication.logout.LogoutFilter@4e0b0fda, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@60077a7b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7c9c269b, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5e4c9c13, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@201b0ba5, org.springframework.security.web.session.SessionManagementFilter@68e38b17, org.springframework.security.web.access.ExceptionTranslationFilter@4e7a5341, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@584e2fd9]
2023-11-04 15:41:34.669 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-04 15:41:34.674 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-04 15:41:34.677 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-04 15:41:34.680 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.313 seconds (JVM running for 914.826)
2023-11-04 15:41:34.681 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-04 15:41:56.789 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 19 class path changes (0 additions, 0 deletions, 19 modifications)
2023-11-04 15:41:56.796 INFO  [Thread-83] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-04 15:41:56.796 INFO  [Thread-83] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-04 15:41:56.799 INFO  [Thread-83] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-04 15:41:56.800 INFO  [Thread-83] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-04 15:41:56.850 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 13852 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-04 15:41:56.850 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-04 15:41:57.032 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-04 15:41:57.033 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-04 15:41:57.033 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-04 15:41:57.033 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-04 15:41:57.046 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-04 15:41:57.046 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 194 ms
2023-11-04 15:41:57.120 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@71d73628, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6400290c, org.springframework.security.web.context.SecurityContextPersistenceFilter@7e529b35, org.springframework.security.web.header.HeaderWriterFilter@6a18c57c, org.springframework.security.web.authentication.logout.LogoutFilter@35e13a53, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@4c3f5aa3, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7be8b0ef, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@57f7a9cb, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@36857b65, org.springframework.security.web.session.SessionManagementFilter@23956d55, org.springframework.security.web.access.ExceptionTranslationFilter@1ba3c38b, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@369c8960]
2023-11-04 15:41:57.169 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-04 15:41:57.174 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-04 15:41:57.177 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-04 15:41:57.180 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.349 seconds (JVM running for 937.326)
2023-11-04 15:41:57.181 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-04 15:42:00.670 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 19 class path changes (0 additions, 0 deletions, 19 modifications)
2023-11-04 15:42:00.681 INFO  [Thread-87] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-04 15:42:00.682 INFO  [Thread-87] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-04 15:42:00.684 INFO  [Thread-87] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-04 15:42:00.685 INFO  [Thread-87] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-04 15:42:00.744 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 13852 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-04 15:42:00.744 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-04 15:42:00.924 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-04 15:42:00.925 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-04 15:42:00.925 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-04 15:42:00.925 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-04 15:42:00.938 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-04 15:42:00.938 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 192 ms
2023-11-04 15:42:01.027 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@287ef5bf, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@72d44cd4, org.springframework.security.web.context.SecurityContextPersistenceFilter@f0e840d, org.springframework.security.web.header.HeaderWriterFilter@1fcc5976, org.springframework.security.web.authentication.logout.LogoutFilter@1ced9e80, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@5e783fa2, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2dab8685, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@50517daf, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5c2cac39, org.springframework.security.web.session.SessionManagementFilter@1294b95a, org.springframework.security.web.access.ExceptionTranslationFilter@1646c6d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3cd2408f]
2023-11-04 15:42:01.082 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-04 15:42:01.088 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-04 15:42:01.090 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-04 15:42:01.094 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.368 seconds (JVM running for 941.24)
2023-11-04 15:42:01.095 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-04 15:42:14.857 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 19 class path changes (0 additions, 0 deletions, 19 modifications)
2023-11-04 15:42:14.866 INFO  [Thread-91] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-04 15:42:14.866 INFO  [Thread-91] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-04 15:42:14.868 INFO  [Thread-91] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-04 15:42:14.870 INFO  [Thread-91] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-04 15:42:14.928 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 13852 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-04 15:42:14.928 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-04 15:42:15.091 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-04 15:42:15.091 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-04 15:42:15.091 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-04 15:42:15.091 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-04 15:42:15.105 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-04 15:42:15.105 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 174 ms
2023-11-04 15:42:15.169 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@18e4f85, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@11f447a, org.springframework.security.web.context.SecurityContextPersistenceFilter@4439c91a, org.springframework.security.web.header.HeaderWriterFilter@28aac526, org.springframework.security.web.authentication.logout.LogoutFilter@4c60bda0, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@324fca3f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@72a1d355, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@cdcabd2, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@252f30b6, org.springframework.security.web.session.SessionManagementFilter@319f7243, org.springframework.security.web.access.ExceptionTranslationFilter@7e490ce4, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2050889f]
2023-11-04 15:42:15.202 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-04 15:42:15.208 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-04 15:42:15.210 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-04 15:42:15.212 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.3 seconds (JVM running for 955.358)
2023-11-04 15:42:15.213 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-04 15:42:20.740 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 19 class path changes (0 additions, 0 deletions, 19 modifications)
2023-11-04 15:42:20.748 INFO  [Thread-95] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-04 15:42:20.748 INFO  [Thread-95] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-04 15:42:20.749 INFO  [Thread-95] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-04 15:42:20.751 INFO  [Thread-95] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-04 15:42:20.806 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 13852 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-04 15:42:20.806 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-04 15:42:20.990 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-04 15:42:20.991 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-04 15:42:20.991 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-04 15:42:20.991 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-04 15:42:21.004 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-04 15:42:21.004 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 197 ms
